Label,Area,Desc_Corrected,Morpheme_Analyzed
0,강북구 수유동,"벽산 아파트에 거주한 지 23년째다  예전에는 공용현 관문을 비번 눌러서 열었었는데 잔고장이 많았는지 이제는 작동이 안 되서 아쉽다  택배는 맡아주는 경비실이 따로 있는데 가끔 자리 비우시거나 주무시곤 해서 여러 번 헛걸음 한 적이 많아서 불편하다  그리고 예전에는 경비원 아저씨가 아파트 라인마다 배치되어 있었는데 인건비를 아끼려는 지 너무 많이 줄어버렸다  우리라인에 경비 아저씨가 항상 계시는 것 자체가 굉장히 든든했던 기억이 있다 이젠 경비 아저씨가 분담하는 일이 많아져서 바빠 보인다  주차장은 예전 아파트라 큰 편은 아니지만 주차를 못하거나 그런 적은 없다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['벽산', '아파트', '거주', '23년', '째다', '예전', '공용', '관문', '비번', '눌러서', '열었었는데', '고장', '많았는지', '이제', '작동', '되서', '아쉽다', '택배', '아주', '경비실', '따로', '있는데', '가끔', '자리', '우시', '거나', '주무', '여러', '헛걸음', '많아서', '불편', '그리', '예전', '경비원', '아저씨', '아파트', '라인', '마다', '배치', '있었는데', '인건비', '아끼려는', '너무', '많이', '줄어', '버렸다', '라인', '경비', '아저씨', '항상', '계시', '자체', '굉장히', '든든했던', '기억', '경비', '아저씨', '분담', '일이', '많아져서', '바빠', '보인다', '주차장', '예전', '아파트', '니지', '주차', '거나', '그런', '적은', '없다',]"
0,강북구 수유동,"단지 내 흡연자가 많고 주차공간이 매우 부족하여 밤늦게 들어올 경우 주차 문제로 골머리를 썩는다  택배는 따로 관리는 안 되지만 특별히 훔쳐가는 일은 없었다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['흡연', '자가', '많고', '주차공간', '매우', '족하', '밤늦게', '들어올', '경우', '주차', '문제', '머리', '썩는다', '택배', '따로', '관리', '특별', '훔쳐가는', '없었다',]"
0,도봉구 쌍문동,"현관 비번이 있지만 허술한 듯 단지 내 비번이라 단지번호들만 보면 바로 들어올 수 있다는 단점 주차헬아파트 개수에 비해 너무 작은 공간

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['현관', '비번', '비번', '번호', '들만', '보면', '들어올', '있다는', '단점', '주차', '아파트', '개수', '비해', '너무', '작은', '공간',]"
0,도봉구 쌍문동,"주차는 지하주차장이 없다 그래서 불편하다 겨울에 눈을 맞고 비올 때 비를 맞고 내 차가 불쌍하다  그리고 차가 많아서 복잡하다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['주차', '지하', '주차장', '없다', '래서', '불편', '겨울', '맞고', '비올', '맞고', '차가', '불쌍하다', '그리', '차가', '많아서', '복잡하다',]"
0,도봉구 쌍문동,"1 관리비 세대수가 적다보니 다른 같은 평형대 아파트보다 관리비가  30 프로 정도 비쌈제가 살고 있는 평수가 26평대인데 월 평균관리비가 14만원대 가스비  전기세는 별도임 수도 비만 포함됨  처음 이사와 서수도 비조차도 다른 아파트보다 비싸서 관리실에 문의한 적 있음웃긴 게 여긴 수도비를 개량기로 체크해가지만  전체 수도비에서 1리터 당 가격을 나누어서 다시 세대별 쓴 리터를 곱해서 수도비를 채정함 즉  공동물값  많이 쓴 세대의 할증료까지 포함한 전체 수도 사용량에서 1 n을 한 후  다시 세대별 사용량을 곱하니까  적게 쓴 집이 불리  많이 쓴 집은 유리함 전기세 및 가스비는 개별적으로 별도 고지서나옴여 하튼   관리비는 비싼 편임

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['관리비', '세대', '수가', '적다', '보니', '같은', '평형', '아파트', '보다', '관리비', '프로', '비쌈', '있는', '평수', '대인', '평균', '관리비', '만원', '가스', '기세', '별도', '수도', '비만', '포함', '처음', '이사', '서수', '비조', '차도', '아파트', '보다', '비싸서', '관리', '문의', '있음', '웃긴', '여긴', '도비', '개량', '기로', '체크', '가지', '전체', '도비', '리터', '가격', '나누', '어서', '다시', '세대', '리터', '도비', '채정함', '공동', '물값', '많이', '세대', '할증', '포함', '전체', '수도', '용량', '다시', '세대', '용량', '하니', '적게', '불리', '많이', '집은', '유리', '전기', '가스', '비는', '개별', '별도', '고지서', '관리비', '비싼', '편임',]"
0,도봉구 방학동,"계단 청소는 잘해줌 건물 외벽 누수가 심해도 관리사무소 대처가 안일함 주차장 내 사고가 잦음  외부 차량 출입통제는 없고  10시 이후 주차 스티꺼 붙이고  밤에는 정문 자단기 열어놓음 집을 비울시 오는 택배 경비실에 부탁하면 몇몇 경비 아저씨들이 싫어함

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['계단', '청소', '잘해줌', '건물', '외벽', '누수', '심해', '관리', '사무소', '대처', '안일', '주차장', '사고', '잦음', '외부', '차량', '출입통제', '없고', '10시', '이후', '주차', '스티', '붙이', '정문', '자단', '열어놓음', '비울시', '오는', '택배', '경비실', '부탁', '하면', '몇몇', '경비', '아저씨', '들이', '싫어함',]"
0,도봉구 방학동,"전체적으로 지저분한 느낌이 든다 1단지는 깨끗한데  이상하게 2단지는 단지 전체적으로 많이 아쉽다  공용현관은 비번이고 정식이라 우리라인 외타 라인도 유추가 가능한 비번이라 다 열고 들어갈 수 있는 수준이다 2년간 비번은 변경된 적이 없다  개별 출입키 기반 공용현관이 아님  주차장도 상가와 같이 써서 그런지 전체적으로 지저분하다는 느낌이다  택배는 경비실에서 잘 맡아주시는데  공용현관 비번이 쉬워 대부분 집 앞으로 시키는 편이 많다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['체적', '분한', '느낌', '든다', '깨끗한데', '이상하', '체적', '많이', '아쉽다', '공용', '현관', '비번', '정식', '라인', '외타', '라인', '유추', '가능', '비번', '열고', '들어갈', '있는', '수준', '2년', '비번', '변경', '없다', '개별', '출입', '기반', '공용', '현관', '아님', '주차장', '상가', '써서', '그런지', '체적', '지저분하다는', '느낌', '택배', '경비실', '맡아', '주시', '공용', '현관', '비번', '쉬워', '대부분', '시키는', '편이', '많다',]"
0,도봉구 창동,"아직 아파트 정문 주차 통제 바리케이드 가 없어 외부 차량 진입이 많음 창동역 1번 츌구쪽에는 식당보다는 술집 등이 더 많아도보로 외식할 만한 곳을 찾기 어려움

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['아직', '아파트', '정문', '주차', '통제', '바리', '케이드', '없어', '외부', '차량', '진입', '많음', '창동역', '츌구쪽', '식당', '보다는', '술집', '많아', '도보', '외식', '찾기', '어려움',]"
0,도봉구 도봉동,"지하 3층 주차장이 있는 동이 있고 없는 동이 있다 없는 동은 지상 주차장에 이중 주차  그리고 최근에 이사공사도 많고  엘리베이터 새로들이고  도색도 새로 하면서 아파트가 어수선한데  주차장에 차댈 때 당일 아침 갑자기 빼달라 해서 그게 3점이다 5년 넘게 살았는데 그 외  경비 아저씨들은 안친절해도 대부분 부지런하고  사이비 종교  잡상인 색출해서 내쫓고 아파트 오래되고 세대 수 많아 일 많고 나무 많아서 낙엽 쓸러 다니는 것도 일이다  택배는 이틀 넘기지 말고 제때 가져가자

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['지하', '주차장', '있는', '동이', '없는', '동이', '없는', '지상', '주차장', '이중', '주차', '그리', '최근', '이사', '공사', '많고', '엘리베이터', '도색', '새로', '면서', '아파트', '수선', '주차장', '당일', '아침', '갑자기', '달라', '그게', '5년', '넘게', '살았는데', '경비', '아저씨', '들은', '친절', '해도', '대부분', '부지런', '하고', '사이비', '종교', '잡상인', '색출', '내쫓고', '아파트', '오래', '되고', '세대', '많아', '많고', '나무', '많아서', '낙엽', '쓸러', '다니는', '택배', '이틀', '기지', '말고', '제때', '가져가자',]"
0,도봉구 도봉동,"경비 아저씨 친절 부녀회는 엉망부녀회는 어딜 가나 말썽인 조직인 듯 함 그 밖에 단지 관리는 양호한 상태최근 얼리베이터 신규로 교체

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['경비', '아저씨', '친절', '부녀회', '엉망', '부녀회', '어딜', '가나', '말썽', '조직', '밖에', '관리', '양호', '상태', '최근', '리베', '신규', '교체',]"
0,도봉구 도봉동,"출입구에 차단기를 최근에 설치하여 외부인의 입출입을 차단하고 있으며 현관은 차단이 되지 않아 관리가 필요합니다 1층 상가 지하 계단 쪽 발판이 노후로 부스러져 있으며 셔터에 먼지와 묶은 때로 으스스하기도 합니다 퇴근시에 멀리서 보면 옥상 사우나 간판 중간 중간에 글씨가 꺼져 있어 관리가 안 되는구나라는 느낌이 들 정도입니다 작은 부분부터 관리하고 신경 쓴다면 좋은 환경이 될 거라 생각합니다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['출입구', '차단기', '최근', '치하', '외부', '인의', '출입', '차단', '하고', '현관', '차단', '되지', '않아', '관리', '필요', '상가', '지하', '계단', '발판', '노후', '부스', '러져', '셔터', '먼지', '묶은', '으스스', '기도', '근시', '멀리', '보면', '옥상', '사우나', '간판', '중간', '중간', '글씨', '꺼져', '관리', '되는', '구나', '라는', '느낌', '도입', '작은', '부분', '관리', '하고', '신경', '쓴다면', '좋은', '환경',]"
0,노원구 월계동,"구축이 라 오래된 감이 있지만 단지는 깔끔함 주차장면수는 여유 있지만 너무 낡아서 수리가 필요

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['구축', '오래', '깔끔함', '주차장', '여유', '너무', '낡아서', '수리', '필요',]"
0,노원구 월계동,"세대 등록된 차외엔 경비실에서 주차단속을 하고 있고 해당 가구의 동  호를 말하면 진입 가능하다  단속한다고 어떤 차에 주차금지 스티커를 두 개씩 찍찍이 뜯고 딱 붙혀 논걸 본 적이 있는데 차주 입장에선 스티커땔 때 빡칠거 같다  분리수거가 주 1회 되는데 이게 가장 불편하다  수거날 되기 전까진 쓰레기를 집에다가지고 있어야 되는 게 제일별로고가장 최악인 건분리수거제대로 안 된 입주민은 cc tv에 찍힌 모습을 사진으로 출력해서 분리수거장이나 호수 입구에 붙혀놓는 거다  세대 살면서 이런 대응은 처음 봐서 당황스럽다 500세대라 다양한 사람들이 살고 있는데 주변을 관리하는 게 아니라 사람들을 관리하려는 것 같은데 좋은 방법으로 보이진 않는다 이 방법에 대해 항의한 적이 있는데 사람들이 말을 안 들어서 이 방식을 고수하겠단 답변을 받았었다  경비실이 올드한 만큼 일 처리 방식도 고인 듯해서 안타깝다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['세대', '등록', '차외', '경비실', '주차', '단속', '하고', '해당', '가구', '하면', '진입', '가능', '단속', '다고', '주차', '금지', '스티커', '찍찍', '뜯고', '붙혀', '논걸', '있는데', '차주', '입장', '에선', '스티커', '빡칠거', '분리수거', '1회', '되는데', '가장', '불편', '수거', '되기', '까진', '쓰레기', '에다가', '지고', '있어야', '되는', '제일', '별로', '가장', '최악', '분리수거', '제대로', '주민', 'cc', 'tv', '찍힌', '모습', '사진', '출력', '분리수거', '이나', '호수', '입구', '붙혀놓는', '세대', '면서', '대응', '처음', '봐서', '당황', '스럽다', '세대', '다양', '사람', '들이', '있는데', '주변', '리하', '사람', '들을', '관리', '하려는', '같은데', '좋은', '방법', '보이', '않는다', '방법', '대해', '항의', '있는데', '사람', '들이', '어서', '방식', '고수', '하겠단', '답변', '받았었다', '경비실', '올드', '만큼', '처리', '방식', '고인', '안타',]"
0,노원구 월계동,"주차전혀 관리 안 되며  택시 10  잡상인 차량 10 입니다 이 차량들은 아파트 스티커 없어도 경고도 안 합니다  물론 이중 주차난리  주말엔 입주민이 바깥에 주차해야 할 형편입니다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['주차', '전혀', '관리', '되며', '택시', '잡상인', '차량', '차량', '들은', '아파트', '스티커', '어도', '경고', '이중', '주차', '난리', '주말', '주민', '바깥', '주차', '편입',]"
0,노원구 월계동,"신축이고 단지가 크지 않아서 단지 내는 깨끗합니다 일주일에 한번 분리수거하는 날에 경비 아저씨들이 지켜서서 박스에 있는 테이프까지 다 뜯어서 오라고 하는데 꼭 그렇게까지 해야 되는 건지 모르겠네요 분리수거할 때마다 스트레스 받아요

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['신축', '크지', '않아서', '내는', '깨끗합니다', '일주일', '한번', '분리수거', '경비', '아저씨', '들이', '지켜', '서서', '박스', '있는', '테이프', '어서', '오라', '하는데', '그렇게', '해야', '되는', '건지', '모르겠네요', '분리수거', '마다', '스트레스', '받아요',]"
0,노원구 공릉동,"연식이 오래된 아파트인 만큼 큰 기대는 하지 않았다  예상했던 부분 그대로임 주차 공간이 넉넉치는 않고 공간이 좁은 편

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['연식', '오래', '아파트', '만큼', '기대', '하지', '않았다', '예상', '했던', '부분', '그대로', '주차', '공간', '않고', '공간', '좁은',]"
0,노원구 공릉동,"근로시간 때문이라지만 경비 아저씨가 자주 안 계셔요하지만 분리수거나 택배는 많은 도움을 주시죠주차장은 좀 불편합니다 옛날 규격이라 공간이 비좁기도 하구요

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['근로시간', '때문', '경비', '아저씨', '자주', '계셔', '요하', '분리수거', '택배', '많은', '도움', '주시', '주차장', '불편', '옛날', '규격', '공간', '기도', '하구요',]"
0,노원구 공릉동,"주 차관제  동 출입구 로비폰   없음 외부인 및 잡상인 출입자유로워 단지 내 보안이 좋진 않음택배   관리실 보관 또는 집 앞에 놓고 가는 방식 해당 단지를 담당하는 택배사가 어디인지에 따라 택배기사의 친절도가 다름 특히 불친절  쓰레기 분리수거   매주 수  일 저녁 5시부터 가능  동경비원 분들에 따라 친절도와 쓰레기 분리수거시 감시   입주민과의 마찰 발생   정도가 다름

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['차관', '출입구', '로비', '없음', '외부', '잡상인', '출입', '자유로', '보안', '좋진', '않음', '택배', '관리', '보관', '또는', '놓고', '가는', '방식', '해당', '당하', '택배', '사가', '인지', '택배', '기사', '친절', '다름', '특히', '불친절', '쓰레기', '분리수거', '매주', '저녁', '시부', '가능', '경비원', '친절', '쓰레기', '분리수거', '감시', '주민', '과의', '마찰', '발생', '다름',]"
0,노원구 공릉동,"복도형 아파트와 계단형 아파트가 같이 공존함 주차관리는 잘 안 되어서 주차장이 엄청 부족한 것은 아니나 출입증 없는 차량들이 수시로 주차가 되어 있음  지하주차장까지 대기 귀찮은 차들이 단지 중앙차로에 주차하기도 함   지하주차장은 아파트와 연결되어 있진 않음

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['복도', '아파트', '계단', '아파트', '공존', '주차', '관리', '어서', '주차장', '엄청', '부족', '니나', '출입', '없는', '차량', '들이', '수시', '주차', '있음', '지하', '주차장', '대기', '귀찮은', '중앙', '차로', '차하', '기도', '지하', '주차장', '아파트', '연결', '있진', '않음',]"
0,노원구 공릉동,"관리비 저렴하고 깔끔하게 정리된 느낌입니다엘레베이터 점검자 주하고 비 많이 왔을 때 엘레베이터가 침수 되어서 곤란했던 적이 있어요

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['관리비', '저렴', '하고', '깔끔하게', '정리', '느낌', '엘레베이터', '점검', '주하', '많이', '왔을', '엘레베이터', '침수', '어서', '곤란', '했던', '어요',]"
0,노원구 공릉동,"단지는 비교적 깔끔한 편이며 지하주차장이 있어 주차난이 아주 심각하게 느껴지진 않습니다  주 출입구에 차단기는 있으나 관리가 되고 있지 않는 것인지 몇 년 전에 비해서 혼잡도가 올라가는 느낌입니다  또한 경비실  청소 아주머니  기사님은 친절하시지만 관리사무소 응대는 친절한 편이 아닙니다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['비교', '깔끔한', '편이', '지하', '주차장', '주차', '난이', '아주', '각하', '느껴', '지진', '않습니다', '출입구', '차단기', '있으나', '관리', '되고', '않는', '인지', '혼잡', '라가', '느낌', '경비실', '청소', '아주머니', '기사', '절하', '시지', '관리', '사무소', '응대', '친절', '편이', '아닙니다',]"
0,노원구 공릉동,"택배를 경비실에서 맡아주지 않아 현관 앞에 그냥 다 두고 간다 관리비는 여름 10겨울 20정도 나온다 연식에 비해 관리는 잘 되어 있다  하지만 주차공간이 매우 좁다  저녁에는 주차할 데가 없어 이중 주차 필수다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['택배', '경비실', '아주', '않아', '현관', '그냥', '두고', '간다', '관리비', '여름', '겨울', '나온다', '연식', '비해', '관리', '주차공간', '매우', '좁다', '저녁', '주차', '없어', '이중', '주차', '필수',]"
0,노원구 공릉동,"비번 있는 출입현관이 없다           택배분 실 우려가 있으며 잡상인 출입이 있는 편이다  청소 아주머니들은 자주 본다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['비번', '있는', '출입', '현관', '없다', '택배', '우려', '잡상인', '출입', '있는', '편이', '청소', '아주머니', '들은', '자주', '본다',]"
0,노원구 공릉동,"길고양이들이 주차장에 몰려 있어 엄청 지저분한 환경이 조성되어 있다 캣맘들이 있는지  지하주차장 고양이들 때문에 냄새가 고약하고 차에 엄청 많은 기스들이 생긴다 이거 해결되지 않는다면 비추

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['길고양이', '들이', '주차장', '몰려', '엄청', '분한', '환경', '조성', '캣맘들', '있는지', '지하', '주차장', '고양이', '때문', '냄새', '고약', '하고', '엄청', '많은', '생긴다', '해결', '되지', '않는다면', '비추',]"
0,노원구 공릉동,"동마다 경비가 있습니다 1층 입구가 상가지역 앞인데 상가들 관리가 잘 안 되고 있어 아쉽습니다 좀 고급 상가로 발전하면 좋을 텐데요

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['마다', '경비', '있습니다', '입구', '상가', '지역', '인데', '상가', '관리', '되고', '아쉽습니다', '고급', '상가', '전하', '좋을', '텐데요',]"
0,노원구 하계동,"경비원 및 아파트 관리는 잘 되는 편임 오픈되 있어서 외부인 출입이 쉽게 가능해 불안한 요소도 잇음

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['경비원', '아파트', '관리', '되는', '편임', '오픈', '어서', '외부', '출입', '쉽게', '가능', '불안', '요소', '잇음',]"
0,노원구 하계동,"주차하기 특히 어렵고 개별난방이 아니라 쓸데없이 관리비가 비싼 경우가 있다  분리수거도 일주일에 하루임

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['주차', '특히', '어렵고', '개별', '난방', '쓸데없이', '관리비', '비싼', '경우', '분리수거', '일주일', '하루',]"
0,노원구 하계동,"지상주차로 최근에는 좀 나이지기는 했지만 주차에 불편함이 있음  아파트 동 앞에 경비가 있음

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['지상', '주차', '최근', '나이', '지기', '했지만', '주차', '불편', '있음', '아파트', '경비', '있음',]"
0,노원구 하계동,"경비 아저씨 정말 친절하시고  관리사무소도 일 처리 빠른 편이지만  매년 여름마다 정기적으로 2주씩 온수끊어지고 겨울엔 랜덤으로 온수안 나오고 심심하면 엘리베이터 점검이라   연세 있으시고 거동 불편하신 분들은  비상사태에 대처하기 힘들 듯해요

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['경비', '아저씨', '정말', '친절', '하시고', '관리', '사무소', '처리', '빠른', '편이', '매년', '여름', '마다', '기적', '온수', '끊어', '지고', '겨울', '랜덤', '온수', '나오고', '심심', '하면', '엘리베이터', '점검', '연세', '있으시고', '거동', '불편', '하신', '비상', '사태', '대처', '힘들',]"
0,노원구 하계동,"전체적으로 오래된 아파트라 보안시설이라든가 주차장 협소 등 최신 단지에 비해 불편한 편임

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['체적', '오래', '아파트', '보안', '시설', '든가', '주차장', '협소', '최신', '비해', '불편', '편임',]"
0,노원구 하계동,"1층 현관에서 인터폰이 없고  비밀번호를 누르는 건 불편함이 많습니다  누가 찾아와도 인터폰이 안 되는 구조입니다  지하주차장은 부족하거나 넘치지 않지만  수선이 안 되서 보기에 많이 불편합니다 에어컨 실외기를 베란다 내부에 둬야 하는 게   불편합니다  외부에서는 보기 좋지만  살기에는 상당히 불편한 게 사실입니다  오래된 아파트라서 단지 내 부동선보도 블럭이 울퉁불쿵한 건 불편합니다  경비 아저씨들 친절합니다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['현관', '인터폰', '없고', '비밀번호', '누르는', '불편', '많습니다', '누가', '찾아', '와도', '인터폰', '되는', '구조', '지하', '주차장', '족하', '거나', '넘치지', '수선', '되서', '보기', '많이', '불편', '에어컨', '실외', '기를', '베란다', '내부', '둬야', '불편', '외부', '에서는', '보기', '살기', '상당', '불편', '사실', '오래', '아파트', '동선', '보도', '블럭', '퉁불쿵', '불편', '경비', '아저씨', '친절',]"
0,노원구 하계동,"오래된 아파트라 기대하지 마세요오래 되서 어쩔 수 없는 듯 수돗물에 간혹 이 물직 썩여나 옴녹물 필터 이용 중이라 눈에 확보임

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['오래', '아파트', '대하', '마세요', '오래', '되서', '어쩔', '없는', '수돗물', '간혹', '물직', '썩여나', '녹물', '필터', '이용', '중이', '확보',]"
0,노원구 상계동,"재건축을 준비 중에 있어서 보도블럭 등의 정비가 깔끔하지 못하고  경비와 관리사무소 직원들도 친절하다는 인상을 그닥 주지 못하는 것 같습니다  그래도 소음 민원 등을 신고하면 즉각 해결되긴 합니다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['재건축', '준비', '어서', '보도', '블럭', '정비', '깔끔하지', '하고', '경비', '관리', '사무소', '직원', '들도', '절하', '인상', '그닥', '주지', '같습니다', '소음', '민원', '고하', '즉각', '해결', '되긴',]"
0,노원구 상계동,"주차공간 부족  도로가 먼지  층간 흡연  층간소음  관리비 폭탄 중앙난방이라 조절 불가능하다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['주차공간', '부족', '도로', '먼지', '흡연', '층간소음', '관리비', '폭탄', '중앙', '난방', '조절', '불가능',]"
0,노원구 상계동,"경비원 분들은 친절 하나 제설 및 주차장 관리가 안됨 근처 마트 트럭이 주차되 있는 경우도 있고 당현천 방문항 사람들도 주차를 하는 것 같음 광고 전단지가 엄청 많음

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['경비원', '친절', '제설', '주차장', '관리', '안됨', '근처', '마트', '트럭', '주차', '있는', '경우', '당현천', '방문', '사람', '들도', '주차', '같음', '광고', '전단지', '엄청', '많음',]"
0,노원구 상계동,"다 좋은데 주차 문제는 빨리 개선되어야 함  8시 넘으면 주차할 곳이 없음  관리비도 너무 비쌈

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['좋은데', '주차', '문제', '빨리', '개선', '되어야', '8시', '넘으면', '주차', '없음', '관리비', '너무', '비쌈',]"
0,노원구 상계동,"공용현관이 개방형이라 잡상인 출입이 잦다 전단지는 수시로 붙어 있다 경비원 분들 관리실 소장님 여직원도 친절 하나 기사들은 불친절하다 관리비가 타 단지들에 비해서 이상하게 높은 편이다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['공용', '현관', '개방', '잡상인', '출입', '잦다', '전단지', '수시', '붙어', '경비원', '분들', '관리', '소장', '여직원', '친절', '기사', '들은', '불친절', '관리비', '들에', '이상하', '높은', '편이',]"
0,노원구 상계동,"외부 주차가 많은데 차단기도 없어서 주차난 심각하고  동일로 가까워서 시끄럽습니다  이건 상계주공공통사항 화요일 재활용 버리는 날 관리가 잘 안돼서 특히 지저분하고  솔직히 관리가 다른 단지에 비해 미흡한데 관리비만 더 많이 나옵니다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['외부', '주차', '많은데', '차단기', '어서', '주차', '심각', '하고', '동일로', '가까워서', '시끄', '럽습니', '이건', '계주', '공공', '사항', '화요일', '재활용', '버리는', '관리', '돼서', '특히', '하고', '솔직', '관리', '비해', '미흡', '관리비', '많이', '나옵니다',]"
0,노원구 상계동,"주 차관리나 cc tv 화면 접근성 및 엘레베이터 이용이 크게 용이하지 못한 점 대부분의 오래된 복도식 아파트의 공통된 불편함인 듯함

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['차관', '리나', 'cc', 'tv', '화면', '접근성', '엘레베이터', '이용', '크게', '이하', '대부분', '오래', '복도식', '아파트', '공통', '불편', '듯함',]"
0,노원구 상계동,"입주한 지 30년이 넘는 노후 단지이다 보니 곳곳에 오래되 보이는 흔적들이 많이 보인다  그리고 최신식 아파트처럼 출입문 보안이 잘 되어 있지는 않다  택배도 경비실 앞에 모아놓는 방식이라 분실이 우려되지만 아직까지 택배를 분실한 적은 없어 그럭저럭 괜찮은 편 단지가 노후된 것에 비하면 관리비가 저렴한 편은 아닌 것 같다  주차는 밤에 늦게 들어오면 자리가 부족하고 지하주차장이 없어 여름이나 겨울 같은 계절이나 악천후인 경우 다소 불편할 듯하다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['주한', '30년', '넘는', '노후', '보니', '곳곳', '오래', '보이', '흔적', '들이', '많이', '보인다', '그리', '최신', '아파트', '처럼', '출입문', '보안', '지는', '택배', '경비실', '모아놓는', '방식', '분실', '우려', '아직까지', '택배', '분실', '적은', '없어', '그럭저럭', '괜찮은', '노후', '하면', '관리비', '저렴', '아닌', '주차', '늦게', '들어오면', '자리', '부족', '하고', '지하', '주차장', '없어', '여름', '이나', '겨울', '같은', '계절', '이나', '악천후', '경우', '불편',]"
0,노원구 상계동,"단지 관리는 정말 별로 다 아파트 동에 경비 아저씨는 항상 어딜 가계시 고 택배보관은 엘레베이터 앞에 쌓아놓는 것이 전부다  한 번도 잃어버린 적은 없지만 불안하긴 하다 경비는 동마다 한 분씩 계시고 2분 이 번갈아가며 일하신다

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['관리', '정말', '별로', '아파트', '경비', '아저씨', '항상', '어딜', '가계', '택배', '보관', '엘레베이터', '쌓아놓는', '잃어버린', '적은', '불안', '하긴', '경비', '마다', '계시', '2분', '번갈아', '하신다',]"
0,노원구 상계동,"공용현 관비번 그런 거 없음 아파트 출입통제 그런 거 없음 심지어 왜인지 모르겠는데 집 앞 상계백병원 납품 차량으로 보이는 차들도 자주 출입함유턴하는 차들도 자주 들어옴 주차관리는 지옥에 근접해 있음 지하주차장 없어서 가뜩이나 좁고 주차공간 부족한데 외부 차량 출입통제안함 6  7단지의 주차통제와는 다른 차원의 주차관리임 6단지는 차단기 있음  7단지는 광속으로 주차위반 스티커 붙여버리는데 4단지는 공용주차장 느낌이랄까

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['공용', '비번', '그런', '없음', '아파트', '출입통제', '그런', '없음', '왜인', '모르겠는데', '상계', '백병원', '납품', '차량', '보이', '자주', '출입', '함유', '턴하', '자주', '들어옴', '주차', '관리', '지옥', '근접', '있음', '지하', '주차장', '어서', '가뜩이나', '좁고', '주차공간', '부족', '외부', '차량', '출입통제', '안함', '주차', '통제', '와는', '차원', '주차', '관리', '차단기', '있음', '광속', '주차', '위반', '스티커', '붙여', '버리는데', '공용', '주차장', '느낌',]"
0,노원구 상계동,"오래된 아파트라 옛날식이에요  다복도식이라 아무나 왔다 갔다 하고요  택배는 경비 아저씨가 잘 보관해주세요

이 문장을 긍정리뷰인지 부정리뷰인지로만 분류해줘
","['오래', '아파트', '옛날', '식이', '에요', '복도식', '아무나', '왔다', '갔다', '고요', '택배', '경비', '아저씨', '보관', '해주', '세요',]"
